회사명,거래소코드,회계년도,매출액(수익)(*)(IFRS),* (정상)영업손익(보고서기재)(IFRS),당기순이익(손실)(IFRS)
코스모화학(주),005420,2017/12,110534450,11804797,20565787
코스모화학(주),005420,2018/12,112397260,844004,-5591916
코스모화학(주),005420,2019/12,122769404,4971880,-18439902
코스모화학(주),005420,2020/12,112794562,-4735401,-26743618
코아스템(주),166480,2013/12,9298,-2917990,-3840947
코아스템(주),166480,2014/12,2791,-3755313,-7634191
코아스템(주),166480,2015/12,4039200,-1608171,-1953005
코아스템(주),166480,2016/12,2572013,-3621653,-2690748
코아스템(주),166480,2017/12,2693442,-4144096,-2965736
코아스템(주),166480,2018/12,2867071,-4258211,-3984942
코아스템(주),166480,2019/12,3390123,-6831892,-6067778
코아스템(주),166480,2020/12,1853650,-9328781,-24113777
코오롱글로벌(주),003070,2010/12,1120232492,-22386752,-67725239
코오롱글로벌(주),003070,2011/12,1450229824,68662662,4379349
코오롱글로벌(주),003070,2012/12,3660114280,-18465175,-27195491
코오롱글로벌(주),003070,2013/12,3063287343,15157447,-81780871
코오롱글로벌(주),003070,2014/12,2806792698,3101476,4956433
코오롱글로벌(주),003070,2015/12,3008626591,47669507,-22073211
코오롱글로벌(주),003070,2016/12,3158033326,65249063,6638555
코오롱글로벌(주),003070,2017/12,3555315326,82515022,18142327
코오롱글로벌(주),003070,2018/12,3257681608,88939896,12519828
코오롱글로벌(주),003070,2019/12,3433751395,137151374,59522169
코오롱글로벌(주),003070,2020/12,3802884625,181983963,88093789
코오롱생명과학(주),102940,2010/12,101882913,10619922,9062655
코오롱생명과학(주),102940,2011/12,117192615,13778775,11169273
코오롱생명과학(주),102940,2012/12,141254378,22309260,18902265
코오롱생명과학(주),102940,2013/12,139611275,18339172,17228115
코오롱생명과학(주),102940,2014/12,130632845,9395533,5855260
코오롱생명과학(주),102940,2015/12,121175339,2182724,800139
코오롱생명과학(주),102940,2016/12,158284401,18458995,12665387
코오롱생명과학(주),102940,2017/12,118102021,-5544860,-1403755
코오롱생명과학(주),102940,2018/12,132680189,-34561006,-50689554
코오롱생명과학(주),102940,2019/12,148541237,-26542593,-92323437
코오롱생명과학(주),102940,2020/12,129431591,-25424573,-42746196
코오롱아이넷(주),022520,2010/12,1007136393,18521528,10325853
코오롱아이넷(주),022520,2010/12,1007136393,18521528,10325853
코오롱인더스트리(주),120110,2010/12,3228788844,282459642,179435051
코오롱인더스트리(주),120110,2011/12,4063828838,294774684,185310557
코오롱인더스트리(주),120110,2012/12,4103325510,257095900,130707395
코오롱인더스트리(주),120110,2013/12,3963412882,197842444,84019213
코오롱인더스트리(주),120110,2014/12,3905571943,150674570,44942271
코오롱인더스트리(주),120110,2015/12,3381053200,240247962,-155333143
코오롱인더스트리(주),120110,2016/12,3125539307,224061548,118952003
코오롱인더스트리(주),120110,2017/12,3210151211,206112851,72754598
코오롱인더스트리(주),120110,2018/12,3342150236,154154290,227680471
코오롱인더스트리(주),120110,2019/12,3222420900,178352108,13621220
코오롱인더스트리(주),120110,2020/12,2916642688,143099202,247248990
코오롱티슈진(주),950160,2016/12,13294675,6004903,7309561
코오롱티슈진(주),950160,2017/12,3192234,-40743366,-45432844
코오롱티슈진(주),950160,2018/12,3785252,-32940569,-32265364
코오롱티슈진(주),950160,2019/12,3053313,-44518987,-49270012
코오롱티슈진(주),950160,2020/12,3555842,-41556307,-41788437
코오롱플라스틱(주),138490,2010/12,166087528,11974829,9182130
코오롱플라스틱(주),138490,2011/12,209195001,12714078,11381354
코오롱플라스틱(주),138490,2012/12,230187953,10309517,8913599
코오롱플라스틱(주),138490,2013/12,222784416,1508525,-2898848
코오롱플라스틱(주),138490,2014/12,244654923,5613900,1463782
코오롱플라스틱(주),138490,2015/12,249178706,13729804,8639837
코오롱플라스틱(주),138490,2016/12,236385899,17475602,16857671
코오롱플라스틱(주),138490,2017/12,260080697,19372235,18999708
코오롱플라스틱(주),138490,2018/12,318656793,19715675,17743632
코오롱플라스틱(주),138490,2019/12,328380290,11221544,5784116
코오롱플라스틱(주),138490,2020/12,293645352,4232741,-1636869
코원에너지서비스(주),026870,2010/12,1312273813,43388701,39330537
코원에너지서비스(주),026870,2011/12,1398016420,27162411,23895092
코웨이(주),021240,2010/12,1501812040,253503739,183272868
코웨이(주),021240,2011/12,1709867513,242472227,177105643
코웨이(주),021240,2012/12,1806832626,227812280,119748574
코웨이(주),021240,2013/12,1933731418,333215820,253192621
코웨이(주),021240,2014/12,2013640836,377493036,242936826
코웨이(주),021240,2015/12,2161297916,462955768,349446385
코웨이(주),021240,2016/12,2204534229,368691257,275454110
코웨이(주),021240,2017/12,2320503714,478410723,322405382
코웨이(주),021240,2018/12,2395498526,477215964,332277589
코웨이(주),021240,2019/12,2531011641,394660021,286540553
코웨이(주),021240,2020/12,2592546949,455501365,280550609
코웰이홀딩스유한공사,900020,2010/12,,,
코웰패션(주),033290,2010/12,46989088,4483998,3682731
코웰패션(주),033290,2011/12,41406149,-352158,-10294152
코웰패션(주),033290,2012/12,43617578,-548896,935541
코웰패션(주),033290,2013/12,38787386,-1881134,715651
코웰패션(주),033290,2014/12,40051450,1304625,1922645
코웰패션(주),033290,2015/12,124925865,15393373,9160250
코웰패션(주),033290,2016/12,145617428,23741365,19788954
코웰패션(주),033290,2017/12,132917951,43844429,44221262
코웰패션(주),033290,2018/12,150254697,50477797,50251248
코웰패션(주),033290,2019/12,179647116,51329636,50910727
코웰패션(주),033290,2020/12,222061996,54181445,63119945
코위버(주),056360,2010/12,39277235,110811,1038876
코위버(주),056360,2011/12,45106312,2645566,1729611
코위버(주),056360,2012/12,44651119,2579510,2083551
코위버(주),056360,2013/12,61039061,5131628,5054649
코위버(주),056360,2014/12,58499838,7358254,7099669
코위버(주),056360,2015/12,59995703,6290407,6700140
코위버(주),056360,2016/12,58702718,5177760,6305360
코위버(주),056360,2017/12,54279995,5884365,6695395
코위버(주),056360,2018/12,54855376,-1130243,11177908
코위버(주),056360,2019/12,112750378,11277257,20297008
코위버(주),056360,2020/12,80672355,2859518,5892202
콜마비앤에이치(주),200130,2014/12,,,
콜마비앤에이치(주),200130,2015/12,236186775,34352637,505790
콜마비앤에이치(주),200130,2016/12,255993785,36045313,28416803
콜마비앤에이치(주),200130,2017/12,298931425,43055541,33447508
콜마비앤에이치(주),200130,2018/12,336088148,52400843,43483238
콜마비앤에이치(주),200130,2019/12,384491796,63732405,47959980
콜마비앤에이치(주),200130,2020/12,536324902,95578305,72732940
쿠쿠홀딩스(주),192400,2010/06,,,
쿠쿠홀딩스(주),192400,2011/06,,,
쿠쿠홀딩스(주),192400,2012/12,306262036,33034420,27470856
쿠쿠홀딩스(주),192400,2013/12,499499852,65113649,51216760
쿠쿠홀딩스(주),192400,2014/12,554439671,76167392,74979860
쿠쿠홀딩스(주),192400,2015/12,659415283,93964620,89476727
쿠쿠홀딩스(주),192400,2016/12,706553727,99337879,86847400
쿠쿠홀딩스(주),192400,2017/12,395501604,44096705,435657939
쿠쿠홀딩스(주),192400,2018/12,11724098,5049413,30188079
쿠쿠홀딩스(주),192400,2019/12,30737795,25214906,18011391
쿠쿠홀딩스(주),192400,2020/12,26522599,20065585,17997266
쿠쿠홈시스(주),284740,2017/12,31044636,6045702,3649279
쿠쿠홈시스(주),284740,2018/12,358138686,55275727,35710289
쿠쿠홈시스(주),284740,2019/12,467988951,68862800,41933133
쿠쿠홈시스(주),284740,2020/12,562838132,115663226,76870357
큐렉소(주),060280,2010/12,3978586,-3965826,-3848937
큐렉소(주),060280,2011/12,8030087,289029,-65692
큐렉소(주),060280,2012/12,24636806,-5333205,-7765417
큐렉소(주),060280,2013/12,31907451,436110,-584110
큐렉소(주),060280,2014/12,26803859,476452,-64942
큐렉소(주),060280,2015/12,27842750,619759,220826
큐렉소(주),060280,2016/12,30060747,-40388723,-1375476
큐렉소(주),060280,2017/12,33483882,556425,-16884518
큐렉소(주),060280,2018/12,33889685,-3843912,-29420161
큐렉소(주),060280,2019/12,34388093,-4315231,-25918257
큐렉소(주),060280,2020/12,39281592,519619,416632
크로바하이텍(주),043590,2010/12,98870420,2356605,-1330533
크로바하이텍(주),043590,2011/12,103087083,4617170,1862270
크로바하이텍(주),043590,2012/12,87706258,5642965,3519396
크로바하이텍(주),043590,2013/12,59890532,-4390481,-2954824
크로바하이텍(주),043590,2014/12,55632205,-2587386,-3688148
크로바하이텍(주),043590,2015/12,51787262,-1849846,-3459207
크로바하이텍(주),043590,2016/12,52557925,1616894,-1067653
크로바하이텍(주),043590,2017/12,51224613,-1022358,-1273880
크로바하이텍(주),043590,2018/12,40298802,-6461272,-31283800
크로바하이텍(주),043590,2019/12,28801873,-3777315,-7457778
크로바하이텍(주),043590,2020/12,23789691,-2832261,-2980195
크루셜텍(주),114120,2010/12,207985382,24782823,20630859
크루셜텍(주),114120,2011/12,269479631,21120531,17634583
크루셜텍(주),114120,2012/12,137711192,-12069095,-8908715
크루셜텍(주),114120,2013/12,84440908,-22888682,-18274185
크루셜텍(주),114120,2014/12,74983037,-22506712,-33742899
크루셜텍(주),114120,2015/12,258215630,16782157,9543490
크루셜텍(주),114120,2016/12,316831953,5002685,1148516
크루셜텍(주),114120,2017/12,164520800,-18323859,-34016273
크루셜텍(주),114120,2018/12,79684507,-18201178,-42842229
크루셜텍(주),114120,2019/12,61580736,-38564686,-117180804
크루셜텍(주),114120,2020/12,46014669,-17945519,-13464506
크리스탈지노믹스(주),083790,2010/12,3370859,-7298462,-7053617
크리스탈지노믹스(주),083790,2011/12,3451314,-8999287,-9114342
크리스탈지노믹스(주),083790,2012/12,3718986,-7153011,-11736837
크리스탈지노믹스(주),083790,2013/12,4795862,-6031934,-10783984
크리스탈지노믹스(주),083790,2014/12,4535575,-7225273,-11986973
크리스탈지노믹스(주),083790,2015/12,9765712,-3818050,-5591520
크리스탈지노믹스(주),083790,2016/12,11126480,-1320928,-2179460
크리스탈지노믹스(주),083790,2017/12,8492032,-5089887,-8575453
크리스탈지노믹스(주),083790,2018/12,13889307,1773832,6907591
크리스탈지노믹스(주),083790,2019/12,4397571,-9650230,-38026120
크리스탈지노믹스(주),083790,2020/12,11005137,-3699388,-7905540
키네마스터(주),139670,2010/12,12486318,5621542,4788620
키네마스터(주),139670,2011/12,12020908,3120979,2840197
키네마스터(주),139670,2012/12,15289534,4371613,3890361
키네마스터(주),139670,2013/12,18302454,4549263,4131301
키네마스터(주),139670,2014/12,17351452,2228410,2444576
키네마스터(주),139670,2015/12,12712823,-2096716,-1105656
키네마스터(주),139670,2016/12,9279719,-5004644,-5287646
키네마스터(주),139670,2017/12,9977766,-3393645,-4316402
키네마스터(주),139670,2018/12,12063442,2226874,-3483503
키네마스터(주),139670,2019/12,19326756,-391591,-874012
키네마스터(주),139670,2020/12,27148444,2393686,1886974
태경산업(주),015890,2010/12,120160787,19403553,18255291
태경산업(주),015890,2011/12,138611136,11068552,8745225
태경산업(주),015890,2012/12,146414777,3621212,10871097
태경산업(주),015890,2013/12,156245955,-605142,4139556
태경산업(주),015890,2014/12,133720468,2992308,4594203
태경산업(주),015890,2015/12,103723173,-12963407,-7713548
태경산업(주),015890,2016/12,131855744,3411596,7249018
태경산업(주),015890,2017/12,170055154,7166800,7410115
태경산업(주),015890,2018/12,162083703,7914919,9100880
태경산업(주),015890,2019/12,140803292,59129,31835248
태경산업(주),015890,2020/12,104312782,-2030210,1602111
태경케미컬(주),006890,2010/12,37829315,6924557,6333766
태경케미컬(주),006890,2011/12,50958168,7530780,7009617
태경케미컬(주),006890,2012/12,53458727,6266533,6426313
태경케미컬(주),006890,2013/12,50127102,5745681,5738663
태경케미컬(주),006890,2014/12,52173966,5992040,6296957
태경케미컬(주),006890,2015/12,49601814,5111811,5552654
태경케미컬(주),006890,2016/12,50010477,3860252,4483331
태경케미컬(주),006890,2017/12,47496957,1845779,2052498
태경케미컬(주),006890,2018/12,46060627,3237397,3928957
태경케미컬(주),006890,2019/12,40490951,1142833,3511431
태경케미컬(주),006890,2020/12,45550291,7450885,7077920
태광산업(주),003240,2010/12,2581819258,413837672,282494765
태광산업(주),003240,2011/12,3154925683,259196442,224898482
태광산업(주),003240,2012/12,2809979959,-37256063,-31976603
태광산업(주),003240,2013/12,2519640790,14049344,29478837
태광산업(주),003240,2014/12,2142940484,-32529534,-328873
태광산업(주),003240,2015/12,1814429007,6494371,30491757
태광산업(주),003240,2016/12,1703181029,43217362,-6225572
태광산업(주),003240,2017/12,1940253080,107734935,72912435
태광산업(주),003240,2018/12,2169663296,218852891,176669744
태광산업(주),003240,2019/12,2027159119,197992814,53673248
태광산업(주),003240,2020/12,1495625845,47892155,479950715
태림페이퍼(주),019300,2010/12,213573904,13495088,9602206
태림페이퍼(주),019300,2011/12,241909054,16877238,15235001
태림페이퍼(주),019300,2012/12,220631695,23437407,11784101
태림페이퍼(주),019300,2013/12,209220120,7163658,4318072
태림페이퍼(주),019300,2014/12,195608651,8355416,4717241
태림페이퍼(주),019300,2015/12,210172441,-3236666,-10379229
태림포장(주),011280,2010/12,331894660,22656818,31058106
태림포장(주),011280,2011/12,377011325,15639273,17109421
태림포장(주),011280,2012/12,391376590,29842615,34122484
태림포장(주),011280,2013/12,366896836,14551204,14191856
태림포장(주),011280,2014/12,352047005,15922764,17885473
태림포장(주),011280,2015/12,324523515,5438024,12746476
태림포장(주),011280,2016/12,328752571,12549614,3146038
태림포장(주),011280,2017/12,511921292,3167640,437215
태림포장(주),011280,2018/12,554304236,18928249,11941702
태림포장(주),011280,2019/12,529864730,11466081,14403132
태림포장(주),011280,2020/12,517553375,3292948,750091
태산엘시디(주),036210,2010/12,1253533662,19902049,102650798
태산엘시디(주),036210,2011/12,368790617,-4424238,-13017875
태산엘시디(주),036210,2012/12,13167095,-7702078,-21233278
태산엘시디(주),036210,2013/12,4207878,-6577312,-72492108
태양금속공업(주),004100,2010/12,261073322,6568220,3059637
태양금속공업(주),004100,2011/12,315246129,8596320,4557493
태양금속공업(주),004100,2012/12,343498337,13521501,2037719
태양금속공업(주),004100,2013/12,352438553,10871564,3932384
태양금속공업(주),004100,2014/12,364910558,11515635,8585250
태양금속공업(주),004100,2015/12,356670510,11201829,6324304
