회사명,거래소코드,회계년도,* (정상)영업손익(보고서기재)(IFRS연결),매출액(수익)(*)(IFRS연결),당기순이익(손실)(IFRS연결)
(주)한컴위드,054920,2011/12,14719836,23596784,16140830
(주)한컴위드,054920,2012/12,647385,20106396,1942723
(주)한컴위드,054920,2013/12,,,
(주)한컴위드,054920,2014/12,,,
(주)한컴위드,054920,2015/12,,,
(주)한컴위드,054920,2016/12,,,
(주)한컴위드,054920,2017/12,,,
(주)한컴위드,054920,2018/12,264708,15712618,163723
(주)한컴위드,054920,2019/12,-421732,15828868,33692808
(주)한컴위드,054920,2020/12,2371411,30920645,7073847
(주)한컴지엠디,077280,2010/12,-7138858,55445075,-5985753
(주)한컴지엠디,077280,2011/12,2822217,64342906,1073925
(주)한컴지엠디,077280,2012/12,-3041248,53276949,-1332806
(주)한컴지엠디,077280,2013/12,-3366792,38339272,-4704540
(주)한컴지엠디,077280,2014/12,4461133,40326943,-1345752
(주)한컴지엠디,077280,2015/12,-2273809,19009613,-2995654
(주)한컴지엠디,077280,2016/12,-401878,15025709,-1196006
(주)한컴지엠디,077280,2017/12,703210,9540700,865221
(주)한컴지엠디,077280,2018/12,1606138,10978998,1563264
(주)한탑,002680,2010/12,7785780,91253472,4331278
(주)한탑,002680,2011/12,-5218,99068570,-1000772
(주)한탑,002680,2012/12,6316701,105499019,3189424
(주)한탑,002680,2013/12,-147022,108200234,-3287191
(주)한탑,002680,2014/12,-2448249,110436355,-3957094
(주)한탑,002680,2015/12,1554667,125204546,-1668228
(주)한탑,002680,2016/12,2623860,128079970,804745
(주)한탑,002680,2017/12,79420,125094326,903738
(주)한탑,002680,2018/12,34431,109877404,-3523356
(주)한탑,002680,2019/12,-7777384,92248979,-6664299
(주)한탑,002680,2020/12,-10308730,77324077,-15640068
(주)한화,000880,2010/12,463629245,14471779544,1172341378
(주)한화,000880,2011/12,313591615,12185910706,93519782
(주)한화,000880,2012/12,381452516,11503205580,318643396
(주)한화,000880,2013/12,863732422,38724968314,224668731
(주)한화,000880,2014/12,515837908,37456840937,-163026544
(주)한화,000880,2015/12,758450328,41376287959,120514957
(주)한화,000880,2016/12,1685925000,47120215000,1288691000
(주)한화,000880,2017/12,2158931000,50404436000,1310937000
(주)한화,000880,2018/12,1806148000,48740153000,799340000
(주)한화,000880,2019/12,1125717000,50412399000,231054000
(주)한화,000880,2020/12,1582045000,50926451000,740501000
(주)한화갤러리아타임월드,027390,2010/12,,,
(주)한화갤러리아타임월드,027390,2011/12,,,
(주)한화갤러리아타임월드,027390,2012/12,,,
(주)한화갤러리아타임월드,027390,2013/12,,,
(주)한화갤러리아타임월드,027390,2014/12,,,
(주)한화갤러리아타임월드,027390,2015/12,,,
(주)한화갤러리아타임월드,027390,2016/12,,,
(주)한화갤러리아타임월드,027390,2017/12,,,
(주)한화갤러리아타임월드,027390,2018/12,,,
(주)한화갤러리아타임월드,027390,2019/12,,,
(주)해피드림,065180,2010/12,,,
(주)해피드림,065180,2011/12,,,
(주)해피드림,065180,2012/12,,,
(주)해피드림,065180,2013/12,-4642080,17118785,-6069495
(주)해피드림,065180,2014/12,,,
(주)핸디소프트,220180,2016/12,1880307,36873136,1526712
(주)핸디소프트,220180,2017/12,-1329252,40148155,-4628748
(주)핸디소프트,220180,2018/12,-5521578,42044475,-10277366
(주)핸디소프트,220180,2019/12,-3509702,34759649,-11244819
(주)핸디소프트,220180,2020/12,,,
(주)허메스홀딩스,012400,2010/12,-6588649,6077814,-7262676
(주)허메스홀딩스,012400,2011/12,-6046097,5374325,-7746417
(주)헤파호프코리아,039350,2010/12,,,
(주)헥토이노베이션,214180,2015/12,,,
(주)헥토이노베이션,214180,2016/12,15862469,40689675,11458905
(주)헥토이노베이션,214180,2017/12,21396107,80478876,18326378
(주)헥토이노베이션,214180,2018/12,26040054,107326162,19716812
(주)헥토이노베이션,214180,2019/12,26978788,123737897,23910072
(주)헥토이노베이션,214180,2020/12,28200341,170932078,29325048
(주)헥토파이낸셜,234340,2019/12,,,
(주)헥토파이낸셜,234340,2020/12,10657836,78110260,11276135
(주)헬릭스미스,084990,2010/12,-2915655,4653874,-1692400
(주)헬릭스미스,084990,2011/12,-3053483,3805288,-10115199
(주)헬릭스미스,084990,2012/12,-1676179,3888131,-4632644
(주)헬릭스미스,084990,2013/12,378665,5745712,265716
(주)헬릭스미스,084990,2014/12,,,
(주)헬릭스미스,084990,2015/12,,,
(주)헬릭스미스,084990,2016/12,,,
(주)헬릭스미스,084990,2017/12,,,
(주)헬릭스미스,084990,2018/12,-21203499,5280860,-30521894
(주)헬릭스미스,084990,2019/12,-41733789,4454516,-108359903
(주)헬릭스미스,084990,2020/12,-71100610,4304349,-85584138
(주)현대공업,170030,2013/12,15814786,153895745,10772865
(주)현대공업,170030,2014/12,16215834,180410314,12412689
(주)현대공업,170030,2015/12,16028925,197997561,15152733
(주)현대공업,170030,2016/12,18205664,213171116,15465850
(주)현대공업,170030,2017/12,9112603,176625545,6228207
(주)현대공업,170030,2018/12,-576917,158585743,1017002
(주)현대공업,170030,2019/12,3354151,166710367,4097035
(주)현대공업,170030,2020/12,12650276,209840740,11129396
(주)현대그린푸드,005440,2010/12,55518226,993240649,100088633
(주)현대그린푸드,005440,2011/12,64248522,1336962474,86473749
(주)현대그린푸드,005440,2012/12,77236958,1556583114,80765690
(주)현대그린푸드,005440,2013/12,68285957,1762796387,91434790
(주)현대그린푸드,005440,2014/12,78176665,1965858753,97945207
(주)현대그린푸드,005440,2015/12,87910892,2112759665,91455151
(주)현대그린푸드,005440,2016/12,105177969,2521747634,105264422
(주)현대그린푸드,005440,2017/12,87083449,2533968139,121477003
(주)현대그린푸드,005440,2018/12,137226794,3251741146,127231170
(주)현대그린푸드,005440,2019/12,89886611,3124339158,63939929
(주)현대그린푸드,005440,2020/12,78571680,3238489082,81562551
(주)현대디에스에프,016510,2010/12,,,
(주)현대리바트,079430,2010/12,19549155,395447658,14428816
(주)현대리바트,079430,2011/12,9228010,521164775,7004742
(주)현대리바트,079430,2012/12,3202406,504927936,3627904
(주)현대리바트,079430,2013/12,12824775,554574292,7270240
(주)현대리바트,079430,2014/12,34199493,642865784,26937832
(주)현대리바트,079430,2015/12,40344250,694209637,28826960
(주)현대리바트,079430,2016/12,42153572,735644905,33163883
(주)현대리바트,079430,2017/12,49262523,888417178,36954158
(주)현대리바트,079430,2018/12,48132503,1351703360,38881124
(주)현대리바트,079430,2019/12,23882506,1237572971,19465669
(주)현대리바트,079430,2020/12,37196472,1384629640,26592768
(주)현대미포조선,010620,2010/12,682820180,4138124232,533219467
(주)현대미포조선,010620,2011/12,377849406,4623857520,202353892
(주)현대미포조선,010620,2012/12,92705830,4415350944,86357628
(주)현대미포조선,010620,2013/12,-275161268,3985834602,-267114970
(주)현대미포조선,010620,2014/12,-867722993,3967477475,-679259389
(주)현대미포조선,010620,2015/12,66573343,4652431643,25678786
(주)현대미포조선,010620,2016/12,207510242,4219552229,39599709
(주)현대미포조선,010620,2017/12,107948880,2453432922,445156720
(주)현대미포조선,010620,2018/12,70896249,2403016269,120655434
(주)현대미포조선,010620,2019/12,92620495,2994100904,61178074
(주)현대미포조선,010620,2020/12,36689901,2792011090,-12262320
(주)현대바이오랜드,052260,2010/12,14915314,62529060,12775708
(주)현대바이오랜드,052260,2011/12,15056617,68437166,13720151
(주)현대바이오랜드,052260,2012/12,15377591,73026078,10132607
(주)현대바이오랜드,052260,2013/12,13157095,71029779,9727889
(주)현대바이오랜드,052260,2014/12,16051609,76987846,10563492
(주)현대바이오랜드,052260,2015/12,14200457,80902059,10785470
(주)현대바이오랜드,052260,2016/12,16074332,97808342,12426426
(주)현대바이오랜드,052260,2017/12,16018890,102557180,11978967
(주)현대바이오랜드,052260,2018/12,17055572,100589346,15047406
(주)현대바이오랜드,052260,2019/12,14460452,106310862,10848889
(주)현대바이오랜드,052260,2020/12,-8861409,88898821,-13545413
(주)현대백화점,069960,2010/12,392230990,1270650252,384569474
(주)현대백화점,069960,2011/12,450155249,1439148214,394509738
(주)현대백화점,069960,2012/12,426287888,1519972872,364401168
(주)현대백화점,069960,2013/12,393231023,1533735006,337566358
(주)현대백화점,069960,2014/12,363655217,1551860911,291023905
(주)현대백화점,069960,2015/12,362826391,1656960042,280261974
(주)현대백화점,069960,2016/12,383166436,1831801786,321112180
(주)현대백화점,069960,2017/12,393668688,1848140316,302249519
(주)현대백화점,069960,2018/12,356659054,1862205782,287418964
(주)현대백화점,069960,2019/12,292244731,2198949660,243010565
(주)현대백화점,069960,2020/12,135863991,2273151865,105056700
(주)현대에버다임,041440,2010/12,13120571,175465677,8366156
(주)현대에버다임,041440,2011/12,15399618,186833618,13384245
(주)현대에버다임,041440,2012/12,18729488,229272081,12940479
(주)현대에버다임,041440,2013/12,20259882,297668268,17053736
(주)현대에버다임,041440,2014/12,20615080,316121026,13279614
(주)현대에버다임,041440,2015/12,17744837,327817239,12145605
(주)현대에버다임,041440,2016/12,25646243,337351568,17485209
(주)현대에버다임,041440,2017/12,24292995,340266775,17597101
(주)현대에버다임,041440,2018/12,14171343,311160553,10138350
(주)현대에버다임,041440,2019/12,3064877,248611599,1160130
(주)현대에버다임,041440,2020/12,2879324,263485823,-7109652
(주)현대이지웰,090850,2013/12,,,
(주)현대이지웰,090850,2014/12,,,
(주)현대이지웰,090850,2015/12,4575470,40925678,3112044
(주)현대이지웰,090850,2016/12,604133,52319004,-329584
(주)현대이지웰,090850,2017/12,4330782,58370401,2222924
(주)현대이지웰,090850,2018/12,7001402,73064827,1687908
(주)현대이지웰,090850,2019/12,9407463,82316730,4691206
(주)현대이지웰,090850,2020/12,13310938,87187532,7853933
(주)현대퓨처넷,126560,2010/12,48430660,227323696,34826986
(주)현대퓨처넷,126560,2011/12,56531824,248696679,44654372
(주)현대퓨처넷,126560,2012/12,65315807,275384725,55735639
(주)현대퓨처넷,126560,2013/12,55175231,302442595,54715588
(주)현대퓨처넷,126560,2014/12,56799352,306221305,46607822
(주)현대퓨처넷,126560,2015/12,45371393,291198623,38201199
(주)현대퓨처넷,126560,2016/12,49241895,292115551,45599811
(주)현대퓨처넷,126560,2017/12,49256881,290236289,43547241
(주)현대퓨처넷,126560,2018/12,46737396,289738546,39926146
(주)현대퓨처넷,126560,2019/12,40800885,292866372,37797735
(주)현대퓨처넷,126560,2020/12,21872613,307991980,-40372005
(주)현대홈쇼핑,057050,2010/12,132140987,581434668,137390958
(주)현대홈쇼핑,057050,2011/12,152522746,711600730,151906139
(주)현대홈쇼핑,057050,2012/12,,,
(주)현대홈쇼핑,057050,2013/12,,,
(주)현대홈쇼핑,057050,2014/12,,,
(주)현대홈쇼핑,057050,2015/12,104565921,895978566,111106789
(주)현대홈쇼핑,057050,2016/12,111288132,969434288,129458545
(주)현대홈쇼핑,057050,2017/12,125328430,1043130143,122464406
(주)현대홈쇼핑,057050,2018/12,112319127,1017719940,166577809
(주)현대홈쇼핑,057050,2019/12,130344228,2060366927,83168959
(주)현대홈쇼핑,057050,2020/12,154884095,2140052486,112707640
(주)협진,138360,2013/12,,,
(주)협진,138360,2014/12,4040039,18547550,4344821
(주)협진,138360,2015/12,1456110,20004038,1826414
(주)협진,138360,2016/12,-2618998,25074100,-1825088
(주)협진,138360,2017/12,383376,24052602,-5028762
(주)협진,138360,2018/12,-5780669,19297586,-33708831
(주)협진,138360,2019/12,168943,18776214,-88215
(주)협진,138360,2020/12,,,
(주)형지아이앤씨,011080,2010/12,,,
(주)형지아이앤씨,011080,2011/12,,,
(주)형지아이앤씨,011080,2012/12,,,
(주)형지아이앤씨,011080,2013/12,,,
(주)형지아이앤씨,011080,2014/12,2129306,92887564,1747070
(주)형지아이앤씨,011080,2015/12,1506254,117825653,3490187
(주)형지아이앤씨,011080,2016/12,-956896,128649103,-4099558
(주)형지아이앤씨,011080,2017/12,-8839305,113532672,-25932879
(주)형지아이앤씨,011080,2018/12,,,
(주)형지아이앤씨,011080,2019/12,450766,102100436,-88042
(주)형지아이앤씨,011080,2020/12,-5330611,67148816,-6758282
(주)혜인,003010,2010/12,9876673,218830779,4358584
(주)혜인,003010,2011/12,4542653,195601940,2020478
(주)혜인,003010,2012/12,-2850479,199134115,-6104948
(주)혜인,003010,2013/12,726076,228762032,-6739591
(주)혜인,003010,2014/12,7728099,259887585,1095126
(주)혜인,003010,2015/12,2580549,266800606,-4494081
(주)혜인,003010,2016/12,5172935,210994515,301155
(주)혜인,003010,2017/12,2512096,237529860,1274930
(주)혜인,003010,2018/12,6170528,216727129,-749056
(주)혜인,003010,2019/12,11803677,260857962,4247863
(주)혜인,003010,2020/12,8819184,217540950,4815521
(주)호텔신라,008770,2010/12,84468255,1461417447,51415147
(주)호텔신라,008770,2011/12,97523146,1798370572,56118371
(주)호텔신라,008770,2012/12,129263059,2219638551,100990802
(주)호텔신라,008770,2013/12,86566557,2296998373,10809989
(주)호텔신라,008770,2014/12,138980016,2908977192,73482882
(주)호텔신라,008770,2015/12,77150368,3251679551,18482065
(주)호텔신라,008770,2016/12,78965728,3715311074,27830466
(주)호텔신라,008770,2017/12,73086158,4011499999,25286263
(주)호텔신라,008770,2018/12,209105001,4713673210,110308150
(주)호텔신라,008770,2019/12,295859975,5717306417,169427576
(주)호텔신라,008770,2020/12,-185280168,3188065338,-283345632
(주)홈센타홀딩스,060560,2010/12,4096082,71695980,2196400
(주)홈센타홀딩스,060560,2011/12,2935848,93090233,1760113
(주)홈센타홀딩스,060560,2012/12,166582,98940652,4142920
(주)홈센타홀딩스,060560,2013/12,2078907,110062069,2455847
(주)홈센타홀딩스,060560,2014/12,-2472422,117060557,-937252
(주)홈센타홀딩스,060560,2015/12,2159994,119503143,4278643
(주)홈센타홀딩스,060560,2016/12,66209,95729699,15827395
(주)홈센타홀딩스,060560,2017/12,1531877,234365787,-57535926
(주)홈센타홀딩스,060560,2018/12,-4917182,239013119,-35454761
(주)홈센타홀딩스,060560,2019/12,2558151,265646362,-222701
(주)홈센타홀딩스,060560,2020/12,6585716,255899764,6477323
(주)홈캐스트,064240,2010/12,5079684,134559764,4167868
(주)홈캐스트,064240,2011/12,12070456,163835667,8348874
(주)홈캐스트,064240,2012/12,-709901,98534739,-3136942
(주)홈캐스트,064240,2013/12,-7380014,75893130,-16160300
(주)홈캐스트,064240,2014/12,5141716,71513463,1319263
(주)홈캐스트,064240,2015/12,7878424,97172426,7738535
(주)홈캐스트,064240,2016/12,17655019,122054084,12115749
(주)홈캐스트,064240,2017/12,-3981382,40919825,-17111544
(주)홈캐스트,064240,2018/12,-5417361,34279159,-20328281
(주)홈캐스트,064240,2019/12,-8917747,52827379,-14366083
(주)홈캐스트,064240,2020/12,-2045310,40673625,-4640998
(주)화승엔터프라이즈,241590,2016/12,43832662,640234068,34935212
(주)화승엔터프라이즈,241590,2017/12,58540854,768224190,41613967
(주)화승엔터프라이즈,241590,2018/12,40300047,879226467,17078475
(주)화승엔터프라이즈,241590,2019/12,85444433,1201591251,65186144
(주)화승엔터프라이즈,241590,2020/12,62460806,1115756451,41458632
(주)화승인더스트리,006060,2010/12,14719941,568255745,3430433
(주)화승인더스트리,006060,2011/12,16256798,603044874,7573028
(주)화승인더스트리,006060,2012/12,12365736,559896533,4178162
(주)화승인더스트리,006060,2013/12,9367507,598379118,-6182755
(주)화승인더스트리,006060,2014/12,16096710,598508953,2582378
(주)화승인더스트리,006060,2015/12,44300879,746832143,21512912
(주)화승인더스트리,006060,2016/12,78139591,1011154973,48736804
(주)화승인더스트리,006060,2017/12,94753932,1151943445,48475913
(주)화승인더스트리,006060,2018/12,57707725,1111909652,25917796
(주)화승인더스트리,006060,2019/12,113566672,1425876463,80878438
(주)화승인더스트리,006060,2020/12,82391917,1298773635,49917298
(주)화승코퍼레이션,013520,2010/12,46973870,1124058453,-31418255
(주)화승코퍼레이션,013520,2011/12,46098344,1348514844,24572228
(주)화승코퍼레이션,013520,2012/12,48827857,1433575144,11334195
(주)화승코퍼레이션,013520,2013/12,73241538,1632278858,-34733710
(주)화승코퍼레이션,013520,2014/12,87884217,1696590458,11656460
(주)화승코퍼레이션,013520,2015/12,109984023,1679513458,76993134
(주)화승코퍼레이션,013520,2016/12,105315809,1616064421,58798996
(주)화승코퍼레이션,013520,2017/12,35781065,1443395992,-41805900
(주)화승코퍼레이션,013520,2018/12,53943057,1528089419,-33202199
(주)화승코퍼레이션,013520,2019/12,64967712,1551954755,23531096
(주)화승코퍼레이션,013520,2020/12,13738334,1313327400,-40760464
(주)화신,010690,2010/12,103599214,1390171197,77807550
(주)화신,010690,2011/12,74768440,1490351114,37942460
